Mix,Name,Formula,inchikey,smiles,RT,[M+H]+,[M+NH4]+,[M+Na]+,[M-H2O+H]+
10,5-O-Methylgenistein (Isoprunetin)_glycoside,C15H10O5,YSINCDVRUMTOPK-UHFFFAOYSA-N,OC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=C(C=C3)O)O,0,433.1134,450.1399,455.0953,415.1028
10,5-O-Methylgenistein (Isoprunetin)_diglycoside,C15H10O5,YSINCDVRUMTOPK-UHFFFAOYSA-N,OC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=C(C=C3)O)O,0,595.1667,612.1932,617.1486,577.1561
10,8-Prenylkaempferol (Desmethyl Icaritin),C20H18O6,NADCVNHITZNGJU-UHFFFAOYSA-N  ,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O)C  ,0,355.1176,372.1442,377.0996,337.1071
10,8-Prenylkaempferol (Desmethyl Icaritin)_glycoside,C20H18O6,NADCVNHITZNGJU-UHFFFAOYSA-N  ,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O)C  ,0,517.1709,534.1975,539.1529,499.1604
10,8-Prenylkaempferol (Desmethyl Icaritin)_diglycoside,C20H18O6,NADCVNHITZNGJU-UHFFFAOYSA-N  ,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O)C  ,0,679.2242,696.2508,701.2062,661.2137
10,ABIETIC ACID,C20H30O2,RSWGJHLUYNHPMX-ONCXSQPRSA-N  ,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C  ,0,303.2319,320.2584,325.2138,285.2213
10,ABIETIC ACID_glycoside,C20H30O2,RSWGJHLUYNHPMX-ONCXSQPRSA-N  ,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C  ,0,465.2852,482.3117,487.2671,447.2746
10,ABIETIC ACID_diglycoside,C20H30O2,RSWGJHLUYNHPMX-ONCXSQPRSA-N  ,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C  ,0,627.3385,644.365,649.3204,609.3279
10,ALIZARIN,C14H8O4,RGCKGOZRHPZPFP-UHFFFAOYSA-N  ,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O  ,0,241.0495,258.0761,263.0315,223.039
10,ALIZARIN_glycoside,C14H8O4,RGCKGOZRHPZPFP-UHFFFAOYSA-N  ,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O  ,0,403.1028,420.1294,425.0848,385.0923
10,ALIZARIN_diglycoside,C14H8O4,RGCKGOZRHPZPFP-UHFFFAOYSA-N  ,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O  ,0,565.1561,582.1827,587.1381,547.1456
10,APIGENIN DIMETHYL ETHER,C14H9NO2,MZIFVOLYXURHDM-UHFFFAOYSA-N  ,C1=CC=C(C(=C1)C#N)C2=CC=C(C=C2)C(=O)O,0,224.0706,241.0972,246.0525,206.06
10,APIGENIN DIMETHYL ETHER_glycoside,C14H9NO2,MZIFVOLYXURHDM-UHFFFAOYSA-N  ,C1=CC=C(C(=C1)C#N)C2=CC=C(C=C2)C(=O)O,0,386.1239,403.1505,408.1058,368.1133
10,APIGENIN DIMETHYL ETHER_diglycoside,C14H9NO2,MZIFVOLYXURHDM-UHFFFAOYSA-N  ,C1=CC=C(C(=C1)C#N)C2=CC=C(C=C2)C(=O)O,0,548.1772,565.2038,570.1591,530.1666
10,ARTHONIOIC ACID,C29H36O9,DGXLEDCXMIJNPJ-UHFFFAOYSA-N ,CCCCCC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=C(C(=C2)OC)C(=O)O)CC(=O)CCCCC ,0,529.2432,546.2698,551.2252,511.2326
10,ARTHONIOIC ACID_glycoside,C29H36O9,DGXLEDCXMIJNPJ-UHFFFAOYSA-N ,CCCCCC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=C(C(=C2)OC)C(=O)O)CC(=O)CCCCC ,0,691.2965,708.3231,713.2785,673.2859
10,ARTHONIOIC ACID_diglycoside,C29H36O9,DGXLEDCXMIJNPJ-UHFFFAOYSA-N ,CCCCCC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=C(C(=C2)OC)C(=O)O)CC(=O)CCCCC ,0,853.3498,870.3764,875.3318,835.3392
10,BUTYL PARABEN,C11H14O3,QFOHBWFCKVYLES-UHFFFAOYSA-N  ,CCCCOC(=O)C1=CC=C(C=C1)O,0,195.1016,212.1281,217.0835,177.091
10,BUTYL PARABEN_glycoside,C11H14O3,QFOHBWFCKVYLES-UHFFFAOYSA-N  ,CCCCOC(=O)C1=CC=C(C=C1)O,0,357.1549,374.1814,379.1368,339.1443
10,BUTYL PARABEN_diglycoside,C11H14O3,QFOHBWFCKVYLES-UHFFFAOYSA-N  ,CCCCOC(=O)C1=CC=C(C=C1)O,0,519.2082,536.2347,541.1901,501.1976
10,Calycosin,C16H12O5,ZZAJQOPSWWVMBI-UHFFFAOYSA-N ,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O  ,0,285.0757,302.1023,307.0577,267.0652
10,Calycosin_glycoside,C16H12O5,ZZAJQOPSWWVMBI-UHFFFAOYSA-N ,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O  ,0,447.129,464.1556,469.111,429.1185
10,Calycosin_diglycoside,C16H12O5,ZZAJQOPSWWVMBI-UHFFFAOYSA-N ,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O  ,0,609.1823,626.2089,631.1643,591.1718
10,CHLOROGENIC ACID,C16H18O9,CWVRJTMFETXNAD-JUHZACGLSA-N,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,0,355.1024,372.1289,377.0843,337.0918
10,CHLOROGENIC ACID_glycoside,C16H18O9,CWVRJTMFETXNAD-JUHZACGLSA-N,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,0,517.1557,534.1822,539.1376,499.1451
10,CHLOROGENIC ACID_diglycoside,C16H18O9,CWVRJTMFETXNAD-JUHZACGLSA-N,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,0,679.209,696.2355,701.1909,661.1984
10,CHOLIC ACID,C24H40O5,BHQCQFFYRZLCQQ-OELDTZBJSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C ,0,409.2949,426.3214,431.2768,391.2843
10,CHOLIC ACID_glycoside,C24H40O5,BHQCQFFYRZLCQQ-OELDTZBJSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C ,0,571.3482,588.3747,593.3301,553.3376
10,CHOLIC ACID_diglycoside,C24H40O5,BHQCQFFYRZLCQQ-OELDTZBJSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C ,0,733.4015,750.428,755.3834,715.3909
10,CHRYSOPHANOL,C14H8O4, LQGUBLBATBMXHT-UHFFFAOYSA-N  ,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O  ,0,241.0495,258.0761,263.0315,223.039
10,CHRYSOPHANOL_glycoside,C14H8O4, LQGUBLBATBMXHT-UHFFFAOYSA-N  ,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O  ,0,403.1028,420.1294,425.0848,385.0923
10,CHRYSOPHANOL_diglycoside,C14H8O4, LQGUBLBATBMXHT-UHFFFAOYSA-N  ,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O  ,0,565.1561,582.1827,587.1381,547.1456
10,CIANIDANOL,C15H14O6,PFTAWBLQPZVEMU-DZGCQCFKSA-N ,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,0,291.0863,308.1129,313.0683,273.0757
10,CIANIDANOL_glycoside,C15H14O6,PFTAWBLQPZVEMU-DZGCQCFKSA-N ,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,0,453.1396,470.1662,475.1216,435.129
10,CIANIDANOL_diglycoside,C15H14O6,PFTAWBLQPZVEMU-DZGCQCFKSA-N ,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,0,615.1929,632.2195,637.1749,597.1823
10,CINCHONIDINE,C19H22N2O,KMPWYEUPVWOPIM-KODHJQJWSA-N  ,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O  ,0,295.1805,312.207,317.1624,277.1699
10,CINCHONIDINE_glycoside,C19H22N2O,KMPWYEUPVWOPIM-KODHJQJWSA-N  ,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O  ,0,457.2338,474.2603,479.2157,439.2232
10,CINCHONIDINE_diglycoside,C19H22N2O,KMPWYEUPVWOPIM-KODHJQJWSA-N  ,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O  ,0,619.2871,636.3136,641.269,601.2765
10,coniferyl alcohol,C10H12O3, JMFRWRFFLBVWSI-NSCUHMNNSA-N  ,COC1=C(C=CC(=C1)/C=C/CO)O  ,0,181.0859,198.1125,203.0679,163.0754
10,coniferyl alcohol_glycoside,C10H12O3, JMFRWRFFLBVWSI-NSCUHMNNSA-N  ,COC1=C(C=CC(=C1)/C=C/CO)O  ,0,343.1392,360.1658,365.1212,325.1287
10,coniferyl alcohol_diglycoside,C10H12O3, JMFRWRFFLBVWSI-NSCUHMNNSA-N  ,COC1=C(C=CC(=C1)/C=C/CO)O  ,0,505.1925,522.2191,527.1745,487.182
10,Cucurbitacin I,C30H42O7,NISPVUDLMHQFRQ-MKIKIEMVSA-N  ,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,0,515.3003,532.3269,537.2823,497.2898
10,Cucurbitacin I_glycoside,C30H42O7,NISPVUDLMHQFRQ-MKIKIEMVSA-N  ,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,0,677.3536,694.3802,699.3356,659.3431
10,Cucurbitacin I_diglycoside,C30H42O7,NISPVUDLMHQFRQ-MKIKIEMVSA-N  ,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,0,839.4069,856.4335,861.3889,821.3964
10,DANTHRON,C14H8O4,QBPFLULOKWLNNW-UHFFFAOYSA-N  ,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O  ,0,241.0495,258.0761,263.0315,223.039
10,DANTHRON_glycoside,C14H8O4,QBPFLULOKWLNNW-UHFFFAOYSA-N  ,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O  ,0,403.1028,420.1294,425.0848,385.0923
10,DANTHRON_diglycoside,C14H8O4,QBPFLULOKWLNNW-UHFFFAOYSA-N  ,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O  ,0,565.1561,582.1827,587.1381,547.1456
10,DIHYDROMUNDULETONE,C25H28O6,RMVZECFNOTWEKD-UHFFFAOYSA-N  ,CC1(C=CC2=C(O1)C=CC(=C2OC)CC(=O)C3=C(C=C4C(=C3)CC(C(O4)(C)C)O)O)C  ,0,425.1959,442.2224,447.1778,407.1853
10,DIHYDROMUNDULETONE_glycoside,C25H28O6,RMVZECFNOTWEKD-UHFFFAOYSA-N  ,CC1(C=CC2=C(O1)C=CC(=C2OC)CC(=O)C3=C(C=C4C(=C3)CC(C(O4)(C)C)O)O)C  ,0,587.2492,604.2757,609.2311,569.2386
10,DIHYDROMUNDULETONE_diglycoside,C25H28O6,RMVZECFNOTWEKD-UHFFFAOYSA-N  ,CC1(C=CC2=C(O1)C=CC(=C2OC)CC(=O)C3=C(C=C4C(=C3)CC(C(O4)(C)C)O)O)C  ,0,749.3025,766.329,771.2844,731.2919
10,EQUILIN,C18H20O2,WKRLQDKEXYKHJB-HFTRVMKXSA-N , C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O  ,0,269.1536,286.1802,291.1355,251.143
10,EQUILIN_glycoside,C18H20O2,WKRLQDKEXYKHJB-HFTRVMKXSA-N , C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O  ,0,431.2069,448.2335,453.1888,413.1963
10,EQUILIN_diglycoside,C18H20O2,WKRLQDKEXYKHJB-HFTRVMKXSA-N , C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O  ,0,593.2602,610.2868,615.2421,575.2496
10,ERGONOVINE MALEATE,C19H23N3O2,WVVSZNPYNCNODU-XTQGRXLLSA-N,C[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,0,326.1863,343.2128,348.1682,308.1757
10,ERGONOVINE MALEATE_glycoside,C19H23N3O2,WVVSZNPYNCNODU-XTQGRXLLSA-N,C[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,0,488.2396,505.2661,510.2215,470.229
10,ERGONOVINE MALEATE_diglycoside,C19H23N3O2,WVVSZNPYNCNODU-XTQGRXLLSA-N,C[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,0,650.2929,667.3194,672.2748,632.2823
10,ESTRIOL,C18H24O3,PROQIPRRNZUXQM-ZXXIGWHRSA-N , C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O  ,0,289.1798,306.2064,311.1618,271.1693
10,ESTRIOL_glycoside,C18H24O3,PROQIPRRNZUXQM-ZXXIGWHRSA-N , C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O  ,0,451.2331,468.2597,473.2151,433.2226
10,ESTRIOL_diglycoside,C18H24O3,PROQIPRRNZUXQM-ZXXIGWHRSA-N , C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O  ,0,613.2864,630.313,635.2684,595.2759
10,formononetin,C16H12O4,HKQYGTCOTHHOMP-UHFFFAOYSA-N  ,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O ,0,269.0808,286.1074,291.0628,251.0703
10,formononetin_glycoside,C16H12O4,HKQYGTCOTHHOMP-UHFFFAOYSA-N  ,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O ,0,431.1341,448.1607,453.1161,413.1236
10,formononetin_diglycoside,C16H12O4,HKQYGTCOTHHOMP-UHFFFAOYSA-N  ,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O ,0,593.1874,610.214,615.1694,575.1769
10,Fraxetin,C10H8O5,HAVWRBANWNTOJX-UHFFFAOYSA-N  ,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O  ,0,209.0444,226.071,231.0264,191.0339
10,Fraxetin_glycoside,C10H8O5,HAVWRBANWNTOJX-UHFFFAOYSA-N  ,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O  ,0,371.0977,388.1243,393.0797,353.0872
10,Fraxetin_diglycoside,C10H8O5,HAVWRBANWNTOJX-UHFFFAOYSA-N  ,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O  ,0,533.151,550.1776,555.133,515.1405
10,"Gossypetin (3,5,7,8,3',4'-Hexahydroxyflavone)",C15H10O8,YRRAGUMVDQQZIY-UHFFFAOYSA-N  ,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O  ,0,319.0448,336.0714,341.0268,301.0343
10,"Gossypetin (3,5,7,8,3',4'-Hexahydroxyflavone)_glycoside",C15H10O8,YRRAGUMVDQQZIY-UHFFFAOYSA-N  ,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O  ,0,481.0981,498.1247,503.0801,463.0876
10,"Gossypetin (3,5,7,8,3',4'-Hexahydroxyflavone)_diglycoside",C15H10O8,YRRAGUMVDQQZIY-UHFFFAOYSA-N  ,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O  ,0,643.1514,660.178,665.1334,625.1409
10,Hydroxyprogesterone,C14H20N2O4S, VQDAEOYLIBGCHE-UHFFFAOYSA-N ,C(C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2)O,0,313.1217,330.1482,335.1036,295.1111
10,Hydroxyprogesterone_glycoside,C14H20N2O4S, VQDAEOYLIBGCHE-UHFFFAOYSA-N ,C(C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2)O,0,475.175,492.2015,497.1569,457.1644
10,Hydroxyprogesterone_diglycoside,C14H20N2O4S, VQDAEOYLIBGCHE-UHFFFAOYSA-N ,C(C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2)O,0,637.2283,654.2548,659.2102,619.2177
10,HYOSCYAMINE,C16H21NO3,RKUNBYITZUJHSG-VFSICIBPSA-N  ,N1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3  ,0,276.1594,293.186,298.1414,258.1489
10,HYOSCYAMINE_glycoside,C16H21NO3,RKUNBYITZUJHSG-VFSICIBPSA-N  ,N1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3  ,0,438.2127,455.2393,460.1947,420.2022
10,HYOSCYAMINE_diglycoside,C16H21NO3,RKUNBYITZUJHSG-VFSICIBPSA-N  ,N1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3  ,0,600.266,617.2926,622.248,582.2555
10,IRIGENIN,C18H16O8,TUGWPJJTQNLKCL-UHFFFAOYSA-N  ,COC1=CC(=CC(=C1OC)O)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O  ,0,361.0918,378.1183,383.0737,343.0812
10,IRIGENIN_glycoside,C18H16O8,TUGWPJJTQNLKCL-UHFFFAOYSA-N  ,COC1=CC(=CC(=C1OC)O)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O  ,0,523.1451,540.1716,545.127,505.1345
10,IRIGENIN_diglycoside,C18H16O8,TUGWPJJTQNLKCL-UHFFFAOYSA-N  ,COC1=CC(=CC(=C1OC)O)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O  ,0,685.1984,702.2249,707.1803,667.1878
10,irigenin,C18H16O8,TUGWPJJTQNLKCL-UHFFFAOYSA-N  ,COC1=CC(=CC(=C1OC)O)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O  ,0,361.0918,378.1183,383.0737,343.0812
10,irigenin_glycoside,C18H16O8,TUGWPJJTQNLKCL-UHFFFAOYSA-N  ,COC1=CC(=CC(=C1OC)O)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O  ,0,523.1451,540.1716,545.127,505.1345
10,irigenin_diglycoside,C18H16O8,TUGWPJJTQNLKCL-UHFFFAOYSA-N  ,COC1=CC(=CC(=C1OC)O)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O  ,0,685.1984,702.2249,707.1803,667.1878
10,"IRIGENIN, DIBENZYL ETHER",C32H28O8, BDFCYBFDARSRDM-UHFFFAOYSA-N  ,COC1=C(C(=CC(=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OC ,0,541.1857,558.2122,563.1676,523.1751
10,"IRIGENIN, DIBENZYL ETHER_glycoside",C32H28O8, BDFCYBFDARSRDM-UHFFFAOYSA-N  ,COC1=C(C(=CC(=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OC ,0,703.239,720.2655,725.2209,685.2284
10,"IRIGENIN, DIBENZYL ETHER_diglycoside",C32H28O8, BDFCYBFDARSRDM-UHFFFAOYSA-N  ,COC1=C(C(=CC(=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OC ,0,865.2923,882.3188,887.2742,847.2817
10,KUHLMANNIN,C17H14O5,ABUBCBFUQXIEAU-UHFFFAOYSA-N  ,COC1=C(C=C2C(=CC(=O)OC2=C1OC)C3=CC=CC=C3)O  ,0,299.0914,316.1179,321.0733,281.0808
10,KUHLMANNIN_glycoside,C17H14O5,ABUBCBFUQXIEAU-UHFFFAOYSA-N  ,COC1=C(C=C2C(=CC(=O)OC2=C1OC)C3=CC=CC=C3)O  ,0,461.1447,478.1712,483.1266,443.1341
10,KUHLMANNIN_diglycoside,C17H14O5,ABUBCBFUQXIEAU-UHFFFAOYSA-N  ,COC1=C(C=C2C(=CC(=O)OC2=C1OC)C3=CC=CC=C3)O  ,0,623.198,640.2245,645.1799,605.1874
10,kuromanin,C21H21O11+, RKWHWFONKJEUEF-GQUPQBGVSA-O  ,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O  ,0,450.1157,467.1422,472.0976,432.1051
10,kuromanin_glycoside,C21H21O11+, RKWHWFONKJEUEF-GQUPQBGVSA-O  ,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O  ,0,612.169,629.1955,634.1509,594.1584
10,kuromanin_diglycoside,C21H21O11+, RKWHWFONKJEUEF-GQUPQBGVSA-O  ,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O  ,0,774.2223,791.2488,796.2042,756.2117
10,maesopsin,C15H12O6,LOFYFDPXORJJEE-UHFFFAOYSA-N  ,C1=CC(=CC=C1CC2(C(=O)C3=C(C=C(C=C3O2)O)O)O)O  ,0,289.0707,306.0972,311.0526,271.0601
10,maesopsin_glycoside,C15H12O6,LOFYFDPXORJJEE-UHFFFAOYSA-N  ,C1=CC(=CC=C1CC2(C(=O)C3=C(C=C(C=C3O2)O)O)O)O  ,0,451.124,468.1505,473.1059,433.1134
10,maesopsin_diglycoside,C15H12O6,LOFYFDPXORJJEE-UHFFFAOYSA-N  ,C1=CC(=CC=C1CC2(C(=O)C3=C(C=C(C=C3O2)O)O)O)O  ,0,613.1773,630.2038,635.1592,595.1667
10,Oleoside 11-methyl ester (NP-001308),C17H24O11, XSCVKBFEPYGZSL-JYVCFIOWSA-N  ,C/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)O  ,0,405.1391,422.1657,427.1211,387.1286
10,Oleoside 11-methyl ester (NP-001308)_glycoside,C17H24O11, XSCVKBFEPYGZSL-JYVCFIOWSA-N  ,C/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)O  ,0,567.1924,584.219,589.1744,549.1819
10,Oleoside 11-methyl ester (NP-001308)_diglycoside,C17H24O11, XSCVKBFEPYGZSL-JYVCFIOWSA-N  ,C/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)O  ,0,729.2457,746.2723,751.2277,711.2352
10,PSEUDOEPHEDRINE,C10H15NO, KWGRBVOPPLSCSI-WCBMZHEXSA-N  ,C[C@@H]([C@H](C1=CC=CC=C1)O)NC ,0,166.1226,183.1492,188.1046,148.1121
10,PSEUDOEPHEDRINE_glycoside,C10H15NO, KWGRBVOPPLSCSI-WCBMZHEXSA-N  ,C[C@@H]([C@H](C1=CC=CC=C1)O)NC ,0,328.1759,345.2025,350.1579,310.1654
10,PSEUDOEPHEDRINE_diglycoside,C10H15NO, KWGRBVOPPLSCSI-WCBMZHEXSA-N  ,C[C@@H]([C@H](C1=CC=CC=C1)O)NC ,0,490.2292,507.2558,512.2112,472.2187
10,SINAPIC ACID,C10H15NO,KWGRBVOPPLSCSI-WCBMZHEXSA-N,CC(C(C1=CC=CC=C1)O)NC,0,166.1226,183.1492,188.1046,148.1121
10,SINAPIC ACID_glycoside,C10H15NO,KWGRBVOPPLSCSI-WCBMZHEXSA-N,CC(C(C1=CC=CC=C1)O)NC,0,328.1759,345.2025,350.1579,310.1654
10,SINAPIC ACID_diglycoside,C10H15NO,KWGRBVOPPLSCSI-WCBMZHEXSA-N,CC(C(C1=CC=CC=C1)O)NC,0,490.2292,507.2558,512.2112,472.2187
10,VERATRIC ACID,C9H10O4,DAUAQNGYDSHRET-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C(=O)O)OC  ,0,183.0652,200.0917,205.0471,165.0546
10,VERATRIC ACID_glycoside,C9H10O4,DAUAQNGYDSHRET-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C(=O)O)OC  ,0,345.1185,362.145,367.1004,327.1079
10,VERATRIC ACID_diglycoside,C9H10O4,DAUAQNGYDSHRET-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C(=O)O)OC  ,0,507.1718,524.1983,529.1537,489.1612
10,Fraxetin,C10H8O5,HAVWRBANWNTOJX-UHFFFAOYSA-N  ,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O  ,0,209.0444,226.071,231.0264,191.0339
10,Fraxetin_glycoside,C10H8O5,HAVWRBANWNTOJX-UHFFFAOYSA-N  ,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O  ,0,371.0977,388.1243,393.0797,353.0872
10,Fraxetin_diglycoside,C10H8O5,HAVWRBANWNTOJX-UHFFFAOYSA-N  ,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O  ,0,533.151,550.1776,555.133,515.1405
11,Chaulmoogric Acid,C18H32O2,XMVQWNRDPAAMJB-UHFFFAOYSA-N  ,C1CC(C=C1)CCCCCCCCCCCCC(=O)O,0,281.2475,298.2741,303.2294,263.2369
11,Chaulmoogric Acid_glycoside,C18H32O2,XMVQWNRDPAAMJB-UHFFFAOYSA-N  ,C1CC(C=C1)CCCCCCCCCCCCC(=O)O,0,443.3008,460.3274,465.2827,425.2902
